TYPE,cash_old,cash_new,trade,asset_old,asset_new,price_old,price_new
None,0,0,0.0,0.77220743839110684,0.77220743839110684,1275.1800539999999,1259.719971
None,0,0,0.0,0.77220743839110684,0.77220743839110684,1259.719971,1258.0600589999999
None,0,0,0.0,0.77220743839110684,0.77220743839110684,1258.0600589999999,1242.0500489999999
SELL,0,959.29014993426904,959.29014993426904,0.77220743839110684,0,1242.0500489999999,1242.2700199999999
None,959.29014993426904,959.29014993426904,0.0,0,0,1242.2700199999999,1247.23999
None,959.29014993426904,959.29014993426904,0.0,0,0,1247.23999,1247.790039
None,959.29014993426904,959.29014993426904,0.0,0,0,1247.790039,1252.75
BUY,959.29014993426904,0,0.76756719396599438,0,0.00061416183340692063,1252.75,1249.780029
SELL,0,967.34192289086752,967.34192289086752,0.76756719396599438,0,1249.780029,1260.2700199999999
None,967.34192289086752,967.34192289086752,0.0,0,0,1260.2700199999999,1274.1800539999999
None,967.34192289086752,967.34192289086752,0.0,0,0,1274.1800539999999,1277.5
BUY,967.34192289086752,0,0.75971246812609494,0,0.00059664842447995148,1277.5,1273.3000489999999
SELL,0,967.50903760219376,967.50903760219376,0.75971246812609494,0,1273.3000489999999,1273.5200199999999
None,967.50903760219376,967.50903760219376,0.0,0,0,1273.5200199999999,1278.0500489999999
None,967.50903760219376,967.50903760219376,0.0,0,0,1278.0500489999999,1285.339966
None,967.50903760219376,967.50903760219376,0.0,0,0,1285.339966,1304.880005
None,967.50903760219376,967.50903760219376,0.0,0,0,1304.880005,1309.6999510000001
BUY,967.50903760219376,0,0.74209135897809431,0,0.00056919322059747351,1309.6999510000001,1303.76001
None,0,0,0.0,0.74209135897809431,0.74209135897809431,1303.76001,1296.709961
SELL,0,966.18066512806001,966.18066512806001,0.74209135897809431,0,1296.709961,1301.969971
BUY,966.18066512806001,0,0.742347908815156,0,0.00057036995006435329,1301.969971,1301.5200199999999
SELL,0,967.2644633810138,967.2644633810138,0.742347908815156,0,1301.5200199999999,1302.9799800000001
None,967.2644633810138,967.2644633810138,0.0,0,0,1302.9799800000001,1305.780029
None,967.2644633810138,967.2644633810138,0.0,0,0,1305.780029,1315.410034
BUY,967.2644633810138,0,0.73784597464191926,0,0.00056284160424162441,1315.410034,1310.9300539999999
SELL,0,970.48884660096917,970.48884660096917,0.73784597464191926,0,1310.9300539999999,1315.3000489999999
None,970.48884660096917,970.48884660096917,0.0,0,0,1315.3000489999999,1320.5600589999999
None,970.48884660096917,970.48884660096917,0.0,0,0,1320.5600589999999,1327.280029
BUY,970.48884660096917,0,0.73721822379131841,0,0.00056001747098232302,1327.280029,1316.420044
SELL,0,971.97795147955071,971.97795147955071,0.73721822379131841,0,1316.420044,1318.4399410000001
BUY,971.97795147955071,0,0.73979934895628741,0,0.00056308178172461483,1318.4399410000001,1313.839966
None,0,0,0.0,0.73979934895628741,0.73979934895628741,1313.839966,1306.339966
None,0,0,0.0,0.73979934895628741,0.73979934895628741,1306.339966,1290.099976
SELL,0,962.44933216599702,962.44933216599702,0.73979934895628741,0,1290.099976,1300.959961
BUY,962.44933216599702,0,0.74126365810507022,0,0.0005709098572396756,1300.959961,1298.3900149999999
SELL,0,967.17859801102554,967.17859801102554,0.74126365810507022,0,1298.3900149999999,1304.7700199999999
BUY,967.17859801102554,0,0.74548597502936353,0,0.00057460880555914185,1304.7700199999999,1297.380005
SELL,0,968.93047141519526,968.93047141519526,0.74548597502936353,0,1297.380005,1299.7299800000001
None,968.93047141519526,968.93047141519526,0.0,0,0,1299.7299800000001,1324.4799800000001
BUY,968.93047141519526,0,0.73372692503582326,0,0.00055561798953047341,1324.4799800000001,1320.5600589999999
SELL,0,970.74275490822606,970.74275490822606,0.73372692503582326,0,1320.5600589999999,1323.030029
None,970.74275490822606,970.74275490822606,0.0,0,0,1323.030029,1323.8100589999999
None,970.74275490822606,970.74275490822606,0.0,0,0,1323.8100589999999,1332.209961
None,970.74275490822606,970.74275490822606,0.0,0,0,1332.209961,1335.459961
None,970.74275490822606,970.74275490822606,0.0,0,0,1335.459961,1337.1400149999999
BUY,970.74275490822606,0,0.72768775918572459,0,0.00054548897964095831,1337.1400149999999,1334.01001
None,0,0,0.0,0.72768775918572459,0.72768775918572459,1334.01001,1326.3900149999999
SELL,0,971.06289458869003,971.06289458869003,0.72768775918572459,0,1326.3900149999999,1334.4499510000001
BUY,971.06289458869003,0,0.73099635634692139,0,0.00055027915902276401,1334.4499510000001,1328.410034
None,0,0,0.0,0.73099635634692139,0.73099635634692139,1328.410034,1321.910034
SELL,0,974.33774437619331,974.33774437619331,0.73099635634692139,0,1321.910034,1332.8900149999999
None,974.33774437619331,974.33774437619331,0.0,0,0,1332.8900149999999,1337.6999510000001
None,974.33774437619331,974.33774437619331,0.0,0,0,1337.6999510000001,1338.599976
BUY,974.33774437619331,0,0.72958963415616274,0,0.00054632085982558539,1338.599976,1335.459961
SELL,0,983.40658292659464,983.40658292659464,0.72958963415616274,0,1335.459961,1347.8900149999999
None,983.40658292659464,983.40658292659464,0.0,0,0,1347.8900149999999,1357.969971
BUY,983.40658292659464,0,0.72795321032826033,0,0.00053885736136746547,1357.969971,1350.920044
SELL,0,989.68153595985825,989.68153595985825,0.72795321032826033,0,1350.920044,1359.540039
BUY,989.68153595985825,0,0.72897198449167566,0,0.00053694055599243348,1359.540039,1357.6400149999999
None,0,0,0.0,0.72897198449167566,0.72897198449167566,1357.6400149999999,1351.8100589999999
None,0,0,0.0,0.72897198449167566,0.72897198449167566,1351.8100589999999,1348.900024
SELL,0,986.74375699319739,986.74375699319739,0.72897198449167566,0,1348.900024,1353.6099850000001
None,986.74375699319739,986.74375699319739,0.0,0,0,1353.6099850000001,1357.079956
BUY,986.74375699319739,0,0.73426083669958919,0,0.00054638194819052455,1357.079956,1343.8599850000001
SELL,0,988.38849465905696,988.38849465905696,0.73426083669958919,0,1343.8599850000001,1346.099976
None,988.38849465905696,988.38849465905696,0.0,0,0,1346.099976,1347.4499510000001
None,988.38849465905696,988.38849465905696,0.0,0,0,1347.4499510000001,1355.619995
BUY,988.38849465905696,0,0.73048923459227999,0,0.00053988338061268569,1355.619995,1353.0500489999999
None,0,0,0.0,0.73048923459227999,0.73048923459227999,1353.0500489999999,1346.8900149999999
None,0,0,0.0,0.73048923459227999,0.73048923459227999,1346.8900149999999,1325.160034
None,0,0,0.0,0.73048923459227999,0.73048923459227999,1325.160034,1325.040039
SELL,0,971.44840255755093,971.44840255755093,0.73048923459227999,0,1325.040039,1329.8599850000001
BUY,971.44840255755093,0,0.73550554885548391,0,0.00055686787993370376,1329.8599850000001,1320.790039
None,0,0,0.0,0.73550554885548391,0.73550554885548391,1320.790039,1314.290039
SELL,0,967.41048444938986,967.41048444938986,0.73550554885548391,0,1314.290039,1315.3000489999999
None,967.41048444938986,967.41048444938986,0.0,0,0,1315.3000489999999,1316.9799800000001
None,967.41048444938986,967.41048444938986,0.0,0,0,1316.9799800000001,1317.76001
BUY,967.41048444938986,0,0.73695114405278583,0,0.00056139249827317963,1317.76001,1312.719971
None,0,0,0.0,0.73695114405278583,0.73695114405278583,1312.719971,1312.5
SELL,0,975.50219327206662,975.50219327206662,0.73695114405278583,0,1312.5,1323.6999510000001
None,975.50219327206662,975.50219327206662,0.0,0,0,1323.6999510000001,1329.530029
BUY,975.50219327206662,0,0.74008209622489718,0,0.00056147645072477965,1329.530029,1318.099976
SELL,0,975.66498913077328,975.66498913077328,0.74008209622489718,0,1318.099976,1318.3199460000001
BUY,975.66498913077328,0,0.74045837009810833,0,0.00056195374842425401,1318.3199460000001,1317.650024
SELL,0,979.23395923035264,979.23395923035264,0.74045837009810833,0,1317.650024,1322.469971
None,979.23395923035264,979.23395923035264,0.0,0,0,1322.469971,1331.089966
None,979.23395923035264,979.23395923035264,0.0,0,0,1331.089966,1335.130005
BUY,979.23395923035264,0,0.73405293205434996,0,0.00055026043774165532,1335.130005,1334.01001
None,0,0,0.0,0.73405293205434996,0.73405293205434996,1334.01001,1329.1899410000001
None,0,0,0.0,0.73405293205434996,0.73405293205434996,1329.1899410000001,1326.719971
None,0,0,0.0,0.73405293205434996,0.73405293205434996,1326.719971,1325.829956
SELL,0,980.46711750655174,980.46711750655174,0.73405293205434996,0,1325.829956,1335.6899410000001
None,980.46711750655174,980.46711750655174,0.0,0,0,1335.6899410000001,1339.2700199999999
BUY,980.46711750655174,0,0.73528602762425821,0,0.00055141629205718735,1339.2700199999999,1333.4499510000001
None,0,0,0.0,0.73528602762425821,0.73528602762425821,1333.4499510000001,1319.4399410000001
None,0,0,0.0,0.73528602762425821,0.73528602762425821,1319.4399410000001,1312.3900149999999
None,0,0,0.0,0.73528602762425821,0.73528602762425821,1312.3900149999999,1307.6800539999999
SELL,0,962.59236123331175,962.59236123331175,0.73528602762425821,0,1307.6800539999999,1309.1400149999999
BUY,962.59236123331175,0,0.74150515808693562,0,0.00057119703169581293,1309.1400149999999,1298.160034
SELL,0,964.25332537237489,964.25332537237489,0.74150515808693562,0,1298.160034,1300.400024
None,964.25332537237489,964.25332537237489,0.0,0,0,1300.400024,1306.790039
BUY,964.25332537237489,0,0.74291058847412017,0,0.00057237670635341064,1306.790039,1297.9399410000001
SELL,0,977.90068054609378,977.90068054609378,0.74291058847412017,0,1297.9399410000001,1316.3100589999999
None,977.90068054609378,977.90068054609378,0.0,0,0,1316.3100589999999,1321.119995
BUY,977.90068054609378,0,0.74532269656284567,0,0.0005680596537692334,1321.119995,1312.0500489999999
SELL,0,984.4147934608261,984.4147934608261,0.74532269656284567,0,1312.0500489999999,1320.790039
None,984.4147934608261,984.4147934608261,0.0,0,0,1320.790039,1328.630005
None,984.4147934608261,984.4147934608261,0.0,0,0,1328.630005,1340.9499510000001
BUY,984.4147934608261,0,0.73812469425220606,0,0.00055345375535195424,1340.9499510000001,1333.670044
None,0,0,0.0,0.73812469425220606,0.73812469425220606,1333.670044,1333.1099850000001
None,0,0,0.0,0.73812469425220606,0.73812469425220606,1333.1099850000001,1328.73999
None,0,0,0.0,0.73812469425220606,0.73812469425220606,1328.73999,1324.369995
SELL,0,978.37689360310969,978.37689360310969,0.73812469425220606,0,1324.369995,1325.48999
None,978.37689360310969,978.37689360310969,0.0,0,0,1325.48999,1326.719971
None,978.37689360310969,978.37689360310969,0.0,0,0,1326.719971,1328.0699460000001
None,978.37689360310969,978.37689360310969,0.0,0,0,1328.0699460000001,1339.9399410000001
None,978.37689360310969,978.37689360310969,0.0,0,0,1339.9399410000001,1354.7299800000001
BUY,978.37689360310969,0,0.72428901982518457,0,0.00053618864843320258,1354.7299800000001,1350.8100589999999
SELL,0,991.18952363076505,991.18952363076505,0.72428901982518457,0,1350.8100589999999,1368.5
None,991.18952363076505,991.18952363076505,0.0,0,0,1368.5,1369.290039
BUY,991.18952363076505,0,0.72410913492480911,0,0.0005289947348927779,1369.290039,1368.839966
None,0,0,0.0,0.72410913492480911,0.72410913492480911,1368.839966,1364.1400149999999
SELL,0,987.94552846437557,987.94552846437557,0.72410913492480911,0,1364.1400149999999,1364.3599850000001
None,987.94552846437557,987.94552846437557,0.0,0,0,1364.3599850000001,1367.160034
BUY,987.94552846437557,0,0.72518281274908702,0,0.00053230678894220082,1367.160034,1362.339966
None,0,0,0.0,0.72518281274908702,0.72518281274908702,1362.339966,1356.5200199999999
SELL,0,986.24136625880271,986.24136625880271,0.72518281274908702,0,1356.5200199999999,1359.98999
None,986.24136625880271,986.24136625880271,0.0,0,0,1359.98999,1368.7299800000001
None,986.24136625880271,986.24136625880271,0.0,0,0,1368.7299800000001,1375.5699460000001
BUY,986.24136625880271,0,0.71762653543875632,0,0.00052217222070027533,1375.5699460000001,1374.3100589999999
SELL,0,997.68029089373101,997.68029089373101,0.71762653543875632,0,1374.3100589999999,1390.25
BUY,997.68029089373101,0,0.71792085381239201,0,0.00051660873432410369,1390.25,1389.6800539999999
SELL,0,1002.6985504826711,1002.6985504826711,0.71792085381239201,0,1389.6800539999999,1396.670044
None,1002.6985504826711,1002.6985504826711,0.0,0,0,1396.670044,1403.4399410000001
BUY,1002.6985504826711,0,0.71644863493803268,0,0.00051191721206486521,1403.4399410000001,1399.540039
SELL,0,1006.1517942148461,1006.1517942148461,0.71644863493803268,0,1399.540039,1404.3599850000001
None,1006.1517942148461,1006.1517942148461,0.0,0,0,1404.3599850000001,1431.880005
None,1006.1517942148461,1006.1517942148461,0.0,0,0,1431.880005,1433.599976
BUY,1006.1517942148461,0,0.70471146504279181,0,0.00049358183508512821,1433.599976,1427.75
SELL,0,1014.2348142822543,1014.2348142822543,0.70471146504279181,0,1427.75,1439.219971
BUY,1014.2348142822543,0,0.70673953432286374,0,0.00049247054266064304,1439.219971,1435.089966
SELL,0,1017.7190783504009,1017.7190783504009,0.70673953432286374,0,1435.089966,1440.0200199999999
BUY,1017.7190783504009,0,0.7072454189555557,0,0.00049148737925241276,1440.0200199999999,1438.98999
SELL,0,1017.8817313590977,1017.8817313590977,0.7072454189555557,0,1438.98999,1439.219971
None,1017.8817313590977,1017.8817313590977,0.0,0,0,1439.219971,1462.2700199999999
None,1017.8817313590977,1017.8817313590977,0.0,0,0,1462.2700199999999,1464.329956
BUY,1017.8817313590977,0,0.69878262766506338,0,0.00047971895524100399,1464.329956,1456.650024
SELL,0,1017.9655824792869,1017.9655824792869,0.69878262766506338,0,1456.650024,1456.7700199999999
None,1017.9655824792869,1017.9655824792869,0.0,0,0,1456.7700199999999,1475.6899410000001
BUY,1017.9655824792869,0,0.69149163390585666,0,0.00046972185306817159,1475.6899410000001,1472.130005
None,0,0,0.0,0.69149163390585666,0.69149163390585666,1472.130005,1457.910034
SELL,0,1008.9278241646856,1008.9278241646856,0.69149163390585666,0,1457.910034,1459.0600589999999
None,1008.9278241646856,1008.9278241646856,0.0,0,0,1459.0600589999999,1484.400024
BUY,1008.9278241646856,0,0.68037021871327197,0,0.00045880748198732059,1484.400024,1482.910034
None,0,0,0.0,0.68037021871327197,0.68037021871327197,1482.910034,1477.1800539999999
SELL,0,1018.5278384255467,1018.5278384255467,0.68037021871327197,0,1477.1800539999999,1497.0200199999999
None,1018.5278384255467,1018.5278384255467,0.0,0,0,1497.0200199999999,1499.1999510000001
None,1018.5278384255467,1018.5278384255467,0.0,0,0,1499.1999510000001,1511.6999510000001
BUY,1018.5278384255467,0,0.67396829435776562,0,0.00044597039438968629,1511.6999510000001,1511.23999
SELL,0,1034.6828388962219,1034.6828388962219,0.67396829435776562,0,1511.23999,1535.209961
None,1034.6828388962219,1034.6828388962219,0.0,0,0,1535.209961,1553.099976
BUY,1034.6828388962219,0,0.66991443114031846,0,0.00043374194311448263,1553.099976,1544.5
None,0,0,0.0,0.66991443114031846,0.66991443114031846,1544.5,1542.4300539999999
SELL,0,1034.2943180023954,1034.2943180023954,0.66991443114031846,0,1542.4300539999999,1543.920044
BUY,1034.2943180023954,0,0.67031388075333465,0,0.00043442247618492201,1543.920044,1543.0
None,0,0,0.0,0.67031388075333465,0.67031388075333465,1543.0,1528.780029
None,0,0,0.0,0.67031388075333465,0.67031388075333465,1528.780029,1519.150024
SELL,0,1023.227429128019,1023.227429128019,0.67031388075333465,0,1519.150024,1526.48999
None,1023.227429128019,1023.227429128019,0.0,0,0,1526.48999,1543.0
None,1023.227429128019,1023.227429128019,0.0,0,0,1543.0,1550.459961
BUY,1023.227429128019,0,0.66156801387434061,0,0.00042773700598958559,1550.459961,1546.670044
None,0,0,0.0,0.66156801387434061,0.66156801387434061,1546.670044,1537.7299800000001
SELL,0,1024.9011346772959,1024.9011346772959,0.66156801387434061,0,1537.7299800000001,1549.1999510000001
BUY,1024.9011346772959,0,0.66225625468890892,0,0.00042792746737730459,1549.1999510000001,1547.589966
SELL,0,1036.9012147009776,1036.9012147009776,0.66225625468890892,0,1547.589966,1565.709961
BUY,1036.9012147009776,0,0.67921815322135304,0,0.00044491923929172587,1565.709961,1526.6099850000001
None,0,0,0.0,0.67921815322135304,0.67921815322135304,1526.6099850000001,1518.2299800000001
None,0,0,0.0,0.67921815322135304,0.67921815322135304,1518.2299800000001,1513.530029
SELL,0,1032.7715982149905,1032.7715982149905,0.67921815322135304,0,1513.530029,1520.530029
BUY,1032.7715982149905,0,0.67988438204359303,0,0.00044757502408637501,1520.530029,1519.040039
SELL,0,1038.38064436685,1038.38064436685,0.67988438204359303,0,1519.040039,1527.290039
None,1038.38064436685,1038.38064436685,0.0,0,0,1527.290039,1541.630005
BUY,1038.38064436685,0,0.67572114106669212,0,0.00043972223766062455,1541.630005,1536.6999510000001
None,0,0,0.0,0.67572114106669212,0.67572114106669212,1536.6999510000001,1529.130005
None,0,0,0.0,0.67572114106669212,0.67572114106669212,1529.130005,1514.4499510000001
None,0,0,0.0,0.67572114106669212,0.67572114106669212,1514.4499510000001,1502.290039
SELL,0,1021.1768104684164,1021.1768104684164,0.67572114106669212,0,1502.290039,1511.23999
None,1021.1768104684164,1021.1768104684164,0.0,0,0,1511.23999,1529.9300539999999
None,1021.1768104684164,1021.1768104684164,0.0,0,0,1529.9300539999999,1537.6099850000001
None,1021.1768104684164,1021.1768104684164,0.0,0,0,1537.6099850000001,1556.420044
None,1021.1768104684164,1021.1768104684164,0.0,0,0,1556.420044,1558.9399410000001
BUY,1021.1768104684164,0,0.6578984234701527,0,0.0004238544502454692,1558.9399410000001,1552.1800539999999
SELL,0,1033.5518377083911,1033.5518377083911,0.6578984234701527,0,1552.1800539999999,1570.98999
None,1033.5518377083911,1033.5518377083911,0.0,0,0,1570.98999,1594.2700199999999
BUY,1033.5518377083911,0,0.6487147810941839,0,0.00040716957955698517,1594.2700199999999,1593.2299800000001
None,0,0,0.0,0.6487147810941839,0.6487147810941839,1593.2299800000001,1593.119995
SELL,0,1038.3912246754771,1038.3912246754771,0.6487147810941839,0,1593.119995,1600.6899410000001
None,1038.3912246754771,1038.3912246754771,0.0,0,0,1600.6899410000001,1613.420044
None,1038.3912246754771,1038.3912246754771,0.0,0,0,1613.420044,1626.380005
BUY,1038.3912246754771,0,0.63986841376638903,0,0.00039429415157458817,1626.380005,1622.8199460000001
SELL,0,1042.9407582031447,1042.9407582031447,0.63986841376638903,0,1622.8199460000001,1629.9300539999999
None,1042.9407582031447,1042.9407582031447,0.0,0,0,1629.9300539999999,1645.0699460000001
None,1042.9407582031447,1042.9407582031447,0.0,0,0,1645.0699460000001,1664.4499510000001
None,1042.9407582031447,1042.9407582031447,0.0,0,0,1664.4499510000001,1678.780029
BUY,1042.9407582031447,0,0.62893680840988542,0,0.00037927514660978013,1678.780029,1658.26001
SELL,0,1052.0980378816369,1052.0980378816369,0.62893680840988542,0,1658.26001,1672.8199460000001
None,1052.0980378816369,1052.0980378816369,0.0,0,0,1672.8199460000001,1697.709961
None,1052.0980378816369,1052.0980378816369,0.0,0,0,1697.709961,1698.280029
BUY,1052.0980378816369,0,0.62156488411637945,0,0.00036721188639843517,1698.280029,1692.660034
SELL,0,1054.7334667746413,1054.7334667746413,0.62156488411637945,0,1692.660034,1696.9000239999998
None,1054.7334667746413,1054.7334667746413,0.0,0,0,1696.9000239999998,1713.9899899999998
BUY,1054.7334667746413,0,0.61714242353295867,0,0.00036110048929120678,1713.9899899999998,1709.0600589999999
None,0,0,0.0,0.61714242353295867,0.61714242353295867,1709.0600589999999,1696.6700440000002
None,0,0,0.0,0.61714242353295867,0.61714242353295867,1696.6700440000002,1686.4200440000002
SELL,0,1040.9094610589425,1040.9094610589425,0.61714242353295867,0,1686.4200440000002,1686.660034
None,1040.9094610589425,1040.9094610589425,0.0,0,0,1686.660034,1696.5999760000002
None,1040.9094610589425,1040.9094610589425,0.0,0,0,1696.5999760000002,1699.8299559999998
None,1040.9094610589425,1040.9094610589425,0.0,0,0,1699.8299559999998,1702.9499510000001
None,1040.9094610589425,1040.9094610589425,0.0,0,0,1702.9499510000001,1746.0500489999999
BUY,1040.9094610589425,0,0.59635594848341911,0,0.0003416631614912567,1746.0500489999999,1745.4499510000001
SELL,0,1045.8353671569751,1045.8353671569751,0.59635594848341911,0,1745.4499510000001,1753.709961
None,1045.8353671569751,1045.8353671569751,0.0,0,0,1753.709961,1792.7399899999998
BUY,1045.8353671569751,0,0.58858625664698905,0,0.00033125078037422797,1792.7399899999998,1776.8599850000001
SELL,0,1053.4928802418151,1053.4928802418151,0.58858625664698905,0,1776.8599850000001,1789.869995
BUY,1053.4928802418151,0,0.58921832775721528,0,0.00032954967639204085,1789.869995,1787.9499510000001
SELL,0,1063.0912697804947,1063.0912697804947,0.58921832775721528,0,1787.9499510000001,1804.2399899999998
BUY,1063.0912697804947,0,0.60110555158731804,0,0.00033988416086203044,1804.2399899999998,1768.5600589999999
SELL,0,1071.7291535512768,1071.7291535512768,0.60110555158731804,0,1768.5600589999999,1782.9300539999999
BUY,1071.7291535512768,0,0.60260284146824672,0,0.00033882645008054355,1782.9300539999999,1778.5
SELL,0,1091.1329355190151,1091.1329355190151,0.60260284146824672,0,1778.5,1810.6999510000001
None,1091.1329355190151,1091.1329355190151,0.0,0,0,1810.6999510000001,1821.719971
BUY,1091.1329355190151,0,0.59998182376581144,0,0.00032991231144362785,1821.719971,1818.6099850000001
None,0,0,0.0,0.59998182376581144,0.59998182376581144,1818.6099850000001,1790.1099850000001
SELL,0,1077.1233749336291,1077.1233749336291,0.59998182376581144,0,1790.1099850000001,1795.2600100000002
BUY,1077.1233749336291,0,0.60978451103872333,0,0.00034521314693931605,1795.2600100000002,1766.4000239999998
None,0,0,0.0,0.60978451103872333,0.60978451103872333,1766.4000239999998,1739.219971
None,0,0,0.0,0.60978451103872333,0.60978451103872333,1739.219971,1735.5100100000002
SELL,0,1079.1722423537362,1079.1722423537362,0.60978451103872333,0,1735.5100100000002,1769.7600100000002
None,1079.1722423537362,1079.1722423537362,0.0,0,0,1769.7600100000002,1778.619995
None,1079.1722423537362,1079.1722423537362,0.0,0,0,1778.619995,1794.3000489999999
BUY,1079.1722423537362,0,0.60282888301789572,0,0.00033674203981377604,1794.3000489999999,1790.1800539999999
SELL,0,1088.2930463679413,1088.2930463679413,0.60282888301789572,0,1790.1800539999999,1805.3100589999999
None,1088.2930463679413,1088.2930463679413,0.0,0,0,1805.3100589999999,1809.6500239999998
None,1088.2930463679413,1088.2930463679413,0.0,0,0,1809.6500239999998,1847.969971
