TYPE,cash_old,cash_new,trade,asset,asset_new,price_old,price_new
buy,969.07309010710298,964.40104348936507,4.6720466177379292,0.024874717511612743,0.028603465530186774,1259.0500489999999,1252.9799800000001
sell,964.40104348936507,965.07789557048147,0.67685208111636308,0.028603465530186774,0.028063650806682088,1252.9799800000001,1253.8599850000001
sell,965.07789557048147,969.73496766630228,4.6570720958207694,0.028063650806682088,0.024367385656039665,1253.8599850000001,1259.9399410000001
sell,969.73496766630228,972.6126562596537,2.8776885933514613,0.024367385656039665,0.02209017468839182,1259.9399410000001,1263.6899410000001
sell,972.6126562596537,974.14195988189965,1.5293036222459953,0.02209017468839182,0.020881888583690358,1263.6899410000001,1265.6800539999999
sell,974.14195988189965,974.98783033911479,0.84587045721513465,0.020881888583690358,0.020214155877260758,1265.6800539999999,1266.780029
sell,974.98783033911479,977.11514764489823,2.1273173057834072,0.020214155877260758,0.018538509212161533,1266.780029,1269.5500489999999
sell,977.11514764489823,979.23479415682709,2.1196465119288956,0.018538509212161533,0.016872526539985791,1269.5500489999999,1272.3100589999999
buy,979.23479415682709,973.70865793634403,5.5261362204830462,0.016872526539985791,0.021240564764233777,1272.3100589999999,1265.130005
sell,973.70865793634403,974.80805780390006,1.0993998675560712,0.021240564764233777,0.020372544444357203,1265.130005,1266.5600589999999
sell,974.80805780390006,984.07037899663214,9.2623211927320597,0.020372544444357203,0.013129055713348515,1266.5600589999999,1278.709961
buy,984.07037899663214,983.90109358247219,0.16928541415993731,0.013129055713348515,0.013261466147129022,1278.709961,1278.48999
sell,983.90109358247219,988.71808646147372,4.8169928790015355,0.013261466147129022,0.0095121917419603713,1278.48999,1284.780029
buy,988.71808646147372,981.33030902266512,7.3877774388085689,0.0095121917419603713,0.015305708834416846,1284.780029,1275.1800539999999
buy,981.33030902266512,969.43281424903216,11.897494773632982,0.015305708834416846,0.024750264011380842,1275.1800539999999,1259.719971
buy,969.43281424903216,968.15540879495461,1.2774054540774995,0.024750264011380842,0.025765641174767522,1259.719971,1258.0600589999999
buy,968.15540879495461,955.83471101468967,12.320697780264924,0.025765641174767522,0.035685287963706964,1258.0600589999999,1242.0500489999999
sell,955.83471101468967,956.00396239629879,0.16925138160907668,0.035685287963706964,0.035549044329968561,1242.0500489999999,1242.2700199999999
sell,956.00396239629879,959.8134225251315,3.8094601288327632,0.035549044329968561,0.03249473228146476,1242.2700199999999,1247.23999
sell,959.8134225251315,960.23652608962982,0.42310356449837333,0.03249473228146476,0.032155649942870797,1247.23999,1247.790039
sell,960.23652608962982,964.03835065173723,3.801824562107432,0.032155649942870797,0.029120866816063826,1247.790039,1252.75
buy,964.03835065173723,961.75284600649798,2.2855046452392322,0.029120866816063826,0.030949592345521963,1252.75,1249.780029
sell,961.75284600649798,969.75809768965121,8.0052516831531886,0.030949592345521963,0.02459757924030409,1249.780029,1260.2700199999999
sell,969.75809768965121,980.34480250290858,10.58670481325735,0.02459757924030409,0.016288938102795473,1260.2700199999999,1274.1800539999999
sell,980.34480250290858,982.89250646039613,2.5477039574875859,0.016288938102795473,0.014294649290672118,1274.1800539999999,1277.5
buy,982.89250646039613,979.66111674188267,3.231389718513463,0.014294649290672118,0.016832456244383672,1277.5,1273.3000489999999
sell,979.66111674188267,979.83033044259128,0.16921370070866104,0.016832456244383672,0.016699585384050704,1273.3000489999999,1273.5200199999999
sell,979.83033044259128,983.30332417664533,3.4729937340540493,0.016699585384050704,0.013982169319811697,1273.5200199999999,1278.0500489999999
sell,983.30332417664533,988.88021418916037,5.5768900125150926,0.013982169319811697,0.0096433249984369633,1278.0500489999999,1285.339966
sell,988.88021418916037,1001.4635961613374,12.583381972177049,0.0096433249984369633,0.0,1285.339966,1304.880005
buy,1001.4635961613374,996.92161334282673,4.5419828185106708,0.0,0.003483756813886837,1309.6999510000001,1303.76001
buy,996.92161334282673,991.53078514644267,5.3908281963840263,0.003483756813886837,0.0076410690568086952,1303.76001,1296.709961
sell,991.53078514644267,995.53660859963054,4.0058234531878467,0.0076410690568086952,0.0045643287767612936,1296.709961,1301.969971
buy,995.53660859963054,995.19255865796254,0.34404994166803893,0.0045643287767612936,0.0048286734940004789,1301.969971,1301.5200199999999
sell,995.19255865796254,996.30764971863903,1.1150910606764584,0.0048286734940004789,0.0039728728847873897,1301.5200199999999,1302.9799800000001
sell,996.30764971863903,998.44408171815689,2.1364319995179182,0.0039728728847873897,0.0023367381974204425,1302.9799800000001,1305.780029
sell,998.44408171815689,1001.5178505898748,3.073768871717923,0.0023367381974204425,0.0,1305.780029,1315.410034
buy,1001.5178505898748,998.10691420934415,3.4109363805306709,0.0,0.0026019209568984916,1315.410034,1310.9300539999999
sell,998.10691420934415,1001.4230565814793,3.3161423721351326,0.0026019209568984916,8.0714959334408313e-05,1310.9300539999999,1315.3000489999999
sell,1001.4230565814793,1001.5296455329401,0.10658895146082883,8.0714959334408313e-05,0.0,1315.3000489999999,1320.5600589999999
buy,1001.5296455329401,993.33499429891401,8.1946512340261357,0.0,0.0062249517328271066,1327.280029,1316.420044
sell,993.33499429891401,994.85681892860305,1.5218246296889826,0.0062249517328271066,0.005070690107125202,1316.420044,1318.4399410000001
buy,994.85681892860305,991.38581023617814,3.4710086924248942,0.005070690107125202,0.0077125709923538781,1318.4399410000001,1313.839966
buy,991.38581023617814,985.72652617633287,5.6592840598452341,0.0077125709923538781,0.012044738886729724,1313.839966,1306.339966
buy,985.72652617633287,973.47229730446008,12.254228871872744,0.012044738886729724,0.021543404959003757,1306.339966,1290.099976
sell,973.47229730446008,981.59852321729738,8.126225912837338,0.021543404959003757,0.015297074436586289,1290.099976,1300.959961
buy,981.59852321729738,979.65945109058168,1.9390721267157083,0.015297074436586289,0.016790517935314758,1300.959961,1298.3900149999999
sell,979.65945109058168,984.44974524238569,4.790294151804023,0.016790517935314758,0.01311914744214231,1298.3900149999999,1304.7700199999999
buy,984.44974524238569,978.87397459118131,5.5757706512043974,0.01311914744214231,0.017416863323160836,1304.7700199999999,1297.380005
sell,978.87397459118131,980.64382633257151,1.7698517413901935,0.017416863323160836,0.016055156069635614,1297.380005,1299.7299800000001
sell,980.64382633257151,998.96870482694567,18.324878494374129,0.016055156069635614,0.0022196290921918868,1299.7299800000001,1324.4799800000001
buy,998.96870482694567,996.01216455187557,2.9565402750701208,0.0022196290921918868,0.0044584824142505398,1324.4799800000001,1320.5600589999999
sell,996.01216455187557,997.87162360583056,1.8594590539549603,0.0044584824142505398,0.0030530275015147983,1320.5600589999999,1323.030029
sell,997.87162360583056,998.45960055710793,0.58797695127734317,0.0030530275015147983,0.0026088724301131668,1323.030029,1323.8100589999999
sell,998.45960055710793,1001.935166395483,3.4755658383750374,0.0026088724301131668,0.0,1323.8100589999999,1332.209961
buy,1001.935166395483,999.58981583734135,2.3453505581415719,0.0,0.0017581206591857372,1337.1400149999999,1334.01001
buy,999.58981583734135,993.88006153142612,5.7097543059152445,0.0017581206591857372,0.0060628532350829141,1334.01001,1326.3900149999999
sell,993.88006153142612,999.88299156384619,6.0029300324201076,0.0060628532350829141,0.0015644229807884932,1326.3900149999999,1334.4499510000001
buy,999.88299156384619,995.35737389326073,4.525617670585417,0.0015644229807884932,0.0049712157290773976,1334.4499510000001,1328.410034
buy,995.35737389326073,990.48702304923347,4.8703508440273113,0.0049712157290773976,0.0086555442527742766,1328.410034,1321.910034
sell,990.48702304923347,998.64638246481661,8.1593594155831788,0.0086555442527742766,0.0025339893429468675,1321.910034,1332.8900149999999
sell,998.64638246481661,1002.0360998847111,3.3897174198945468,0.0025339893429468675,0.0,1332.8900149999999,1337.6999510000001
buy,1002.0360998847111,999.68557811525648,2.3505217694546037,0.0,0.0017600840445223978,1338.599976,1335.459961
sell,999.68557811525648,1002.057977824429,2.3723997091725555,0.0017600840445223978,-2.1684043449710089e-19,1335.459961,1347.8900149999999
sell,1002.057977824429,1002.057977824429,-2.9446279854565549e-16,-2.1684043449710089e-19,0.0,1347.8900149999999,1357.969971
buy,1002.057977824429,996.85577472399689,5.2022031004321123,0.0,0.0038508593632445298,1357.969971,1350.920044
sell,996.85577472399689,1002.0911722128859,5.2353974888889834,0.0038508593632445298,0.0,1350.920044,1359.540039
buy,1002.0911722128859,1000.6907005660244,1.4004716468615934,0.0,0.0010315485926964177,1359.540039,1357.6400149999999
buy,1000.6907005660244,996.39355059294473,4.2971499730796516,0.0010315485926964177,0.0042103605452117471,1357.6400149999999,1351.8100589999999
buy,996.39355059294473,994.24861899793609,2.1449315950086474,0.0042103605452117471,0.0058004944000901179,1351.8100589999999,1348.900024
sell,994.24861899793609,997.70816219847188,3.4595432005357978,0.0058004944000901179,0.0032447041511464406,1348.900024,1353.6099850000001
sell,997.70816219847188,1000.2592413548513,2.5510791563794353,0.0032447041511464406,0.0013648744881258814,1353.6099850000001,1357.079956
buy,1000.2592413548513,990.51523319620958,9.7440081586417389,0.0013648744881258814,0.0086156359271174141,1357.079956,1343.8599850000001
sell,990.51523319620958,992.16350988240004,1.6482766861905036,0.0086156359271174141,0.0073911528162206768,1343.8599850000001,1346.099976
sell,992.16350988240004,993.15753265353112,0.99402277113113635,0.0073911528162206768,0.0066534461797749748,1346.099976,1347.4499510000001
sell,993.15753265353112,999.14308964637462,5.9855569928434935,0.0066534461797749748,0.0022380812434946613,1347.4499510000001,1355.619995
buy,999.14308964637462,997.24894246933741,1.8941471770371774,0.0022380812434946613,0.003637990417909227,1355.619995,1353.0500489999999
buy,997.24894246933741,992.70876496694916,4.5401775023882855,0.003637990417909227,0.0070088502890385601,1353.0500489999999,1346.8900149999999
buy,992.70876496694916,976.69294900497152,16.015815961977616,0.0070088502890385601,0.019094798816805293,1346.8900149999999,1325.160034
buy,976.69294900497152,976.60450816204775,0.088440842923803331,0.019094798816805293,0.019161544605853714,1325.160034,1325.040039
sell,976.60450816204775,980.14411462121768,3.539606459169951,0.019161544605853714,0.016499906163390199,1325.040039,1329.8599850000001
buy,980.14411462121768,973.4593099860648,6.6848046351529202,0.016499906163390199,0.021561122888051551,1329.8599850000001,1320.790039
buy,973.4593099860648,968.66862764589507,4.7906823401697416,0.021561122888051551,0.025206195283041941,1320.790039,1314.290039
sell,968.66862764589507,969.41246172493459,0.74383407903956189,0.025206195283041941,0.024640671029009499,1314.290039,1315.3000489999999
sell,969.41246172493459,970.64903788476204,1.2365761598274896,0.024640671029009499,0.023701722693722359,1315.3000489999999,1316.9799800000001
sell,970.64903788476204,971.22360029618415,0.5745624114220842,0.023701722693722359,0.023265708239601775,1316.9799800000001,1317.76001
buy,971.22360029618415,967.50895970452348,3.7146405916606158,0.023265708239601775,0.026095436341346801,1317.76001,1312.719971
buy,967.50895970452348,967.3468353230279,0.16212438149553779,0.026095436341346801,0.026218959679629117,1312.719971,1312.5
sell,967.3468353230279,975.53164876767471,8.1848134446467888,0.026218959679629117,0.020035675138095739,1312.5,1323.6999510000001
sell,975.53164876767471,979.80942022054057,4.2777714528658226,0.020035675138095739,0.016818168681259009,1323.6999510000001,1329.530029
buy,979.80942022054057,971.38593721621646,8.423483004324126,0.016818168681259009,0.023208793943150469,1329.530029,1318.099976
sell,971.38593721621646,971.54801908811555,0.16208187189903689,0.023208793943150469,0.023085848164782465,1318.099976,1318.3199460000001
buy,971.54801908811555,971.05431390371132,0.4937051844041937,0.023085848164782465,0.023460534291911615,1318.3199460000001,1317.650024
sell,971.05431390371132,974.59347201676701,3.5391581130556737,0.023460534291911615,0.020784361531346395,1317.650024,1322.469971
sell,974.59347201676701,980.90483418642009,6.3113621696530569,0.020784361531346395,0.016042862210591199,1322.469971,1331.089966
sell,980.90483418642009,983.87300490429834,2.9681707178782371,0.016042862210591199,0.013819729851373313,1331.089966,1335.130005
buy,983.87300490429834,983.04766741506421,0.82533748923414563,0.013819729851373313,0.014438418978926521,1335.130005,1334.01001
buy,983.04766741506421,979.49570187379391,3.55196554127027,0.014438418978926521,0.017110697358191106,1334.01001,1329.1899410000001
buy,979.49570187379391,977.67555192822851,1.8201499455654231,0.017110697358191106,0.018482614556508025,1329.1899410000001,1326.719971
buy,977.67555192822851,977.01968940609163,0.65586252213686802,0.018482614556508025,0.018977295280207761,1326.719971,1325.829956
sell,977.01968940609163,984.23199159280762,7.212302186715938,0.018977295280207761,0.013577612340830188,1325.829956,1335.6899410000001
sell,984.23199159280762,986.86299820955355,2.631006616745899,0.013577612340830188,0.011613104379436488,1335.6899410000001,1339.2700199999999
buy,986.86299820955355,982.57438526567057,4.2886129438829652,0.011613104379436488,0.01482928278993235,1339.2700199999999,1333.4499510000001
buy,982.57438526567057,972.25088047046438,10.32350479520615,0.01482928278993235,0.022653439444900662,1333.4499510000001,1319.4399410000001
buy,972.25088047046438,967.05602729999202,5.1948531704723733,0.022653439444900662,0.026611754512142601,1319.4399410000001,1312.3900149999999
buy,967.05602729999202,963.58541557532271,3.4706117246693373,0.026611754512142601,0.029265776582796083,1312.3900149999999,1307.6800539999999
sell,963.58541557532271,964.66001195981164,1.0745963844889581,0.029265776582796083,0.028444935135604539,1307.6800539999999,1309.1400149999999
buy,964.66001195981164,956.5692436069869,8.0907683528247087,0.028444935135604539,0.034677424305599051,1309.1400149999999,1298.160034
sell,956.5692436069869,958.21697161409372,1.6477280071068587,0.034677424305599051,0.03341033112142755,1298.160034,1300.400024
sell,958.21697161409372,962.90251453922508,4.6855429251313199,0.03341033112142755,0.029824794971552351,1300.400024,1306.790039
buy,962.90251453922508,956.38135860461182,6.5211559346132963,0.029824794971552351,0.034849030476308496,1306.790039,1297.9399410000001
sell,956.38135860461182,969.72839511051973,13.347036505907928,0.034849030476308496,0.024709294466049893,1297.9399410000001,1316.3100589999999
sell,969.72839511051973,973.25898395598222,3.5305888454625047,0.024709294466049893,0.022036873445382119,1316.3100589999999,1321.119995
buy,973.25898395598222,966.57722419009838,6.6817597658838741,0.022036873445382119,0.027129483876650717,1321.119995,1312.0500489999999
sell,966.57722419009838,972.9733015560704,6.3960773659720234,0.027129483876650717,0.022286869095262271,1312.0500489999999,1320.790039
sell,972.9733015560704,978.71461221020343,5.7413106541330805,0.022286869095262271,0.017965642995801209,1320.790039,1328.630005
sell,978.71461221020343,987.70652959149629,8.9919173812928737,0.017965642995801209,0.011260010638242121,1328.630005,1340.9499510000001
buy,987.70652959149629,982.34435207446313,5.3621775170332144,0.011260010638242121,0.015280628437342372,1340.9499510000001,1333.670044
buy,982.34435207446313,981.93182815375758,0.41252392070550664,0.015280628437342372,0.015590073213352738,1333.670044,1333.1099850000001
buy,981.93182815375758,978.71301108115665,3.2188170726009493,0.015590073213352738,0.018012531404440181,1333.1099850000001,1328.73999
buy,978.71301108115665,975.49419400855572,3.2188170726009595,0.018012531404440181,0.020442982928374744,1328.73999,1324.369995
sell,975.49419400855572,976.31845419011961,0.82426018156393199,0.020442982928374744,0.019821129736134542,1324.369995,1325.48999
sell,976.31845419011961,977.2235835126985,0.90512932257893997,0.019821129736134542,0.019138898864237204,1325.48999,1326.719971
sell,977.2235835126985,978.2169253250978,0.99334181239931418,0.019138898864237204,0.018390939906660346,1326.719971,1328.0699460000001
sell,978.2169253250978,986.88255999814044,8.6656346730426801,0.018390939906660346,0.011923758499577653,1328.0699460000001,1339.9399410000001
sell,986.88255999814044,997.65668603526581,10.774126037125392,0.011923758499577653,0.0039707891284226794,1339.9399410000001,1354.7299800000001
buy,997.65668603526581,994.7699591951465,2.8867268401192896,0.0039707891284226794,0.006107822992574034,1354.7299800000001,1350.8100589999999
sell,994.7699591951465,1003.128514960484,8.3585557653375648,0.006107822992574034,8.6736173798840355e-19,1350.8100589999999,1368.5
sell,1003.128514960484,1003.128514960484,1.1876697880372489e-15,8.6736173798840355e-19,0.0,1368.5,1369.290039
buy,1003.128514960484,1002.7987958744944,0.32971908598959637,0.0,0.00024087482406953361,1369.290039,1368.839966
buy,1002.7987958744944,999.35565765488082,3.4431382196135845,0.00024087482406953361,0.0027649106134702162,1368.839966,1364.1400149999999
sell,999.35565765488082,999.51677954824572,0.16112189336487356,0.0027649106134702162,0.0026468172252616246,1364.1400149999999,1364.3599850000001
sell,999.51677954824572,1001.5638668602328,2.0470873119870365,0.0026468172252616246,0.001149488996614007,1364.3599850000001,1367.160034
buy,1001.5638668602328,998.03274700260727,3.5311198576254776,0.001149488996614007,0.0037414410392405516,1367.160034,1362.339966
buy,998.03274700260727,993.76912937503266,4.2636176275745719,0.0037414410392405516,0.0068844964786837319,1362.339966,1356.5200199999999
sell,993.76912937503266,996.30469882128841,2.535569446255745,0.0068844964786837319,0.0050200934574116821,1356.5200199999999,1359.98999
sell,996.30469882128841,1002.6665767898348,6.3618779685464775,0.0050200934574116821,0.00037207809900879473,1359.98999,1368.7299800000001
sell,1002.6665767898348,1003.1783962403962,0.5118194505613104,0.00037207809900879473,5.4210108624275222e-20,1368.7299800000001,1375.5699460000001
buy,1003.1783962403962,1002.25958333395,0.9188129064461833,5.4210108624275222e-20,0.0006685630367245848,1375.5699460000001,1374.3100589999999
sell,1002.25958333395,1003.1890530957563,0.92946976180635399,0.0006685630367245848,0.0,1374.3100589999999,1390.25
buy,1003.1890530957563,1002.7777863537633,0.41126674199305296,0.0,0.00029594347332630925,1390.25,1389.6800539999999
sell,1002.7777863537633,1003.1911217376754,0.41333538391216917,0.00029594347332630925,0.0,1389.6800539999999,1396.670044
buy,1003.1911217376754,1000.4034377422638,2.7876839954116295,0.0,0.00199185726576532,1403.4399410000001,1399.540039
sell,1000.4034377422638,1003.2007223821362,2.7972846398723261,0.00199185726576532,0.0,1399.540039,1404.3599850000001
buy,1003.2007223821362,999.10704196405129,4.0936804180848778,0.0,0.0028672249470039417,1433.599976,1427.75
sell,999.10704196405129,1003.2336093691288,4.1265674050774894,0.0028672249470039417,0.0,1427.75,1439.219971
buy,1003.2336093691288,1000.3547167006344,2.8788926684943559,0.0,0.0020060712127467806,1439.219971,1435.089966
sell,1000.3547167006344,1003.2434994085354,2.8887827079010431,0.0020060712127467806,0.0,1435.089966,1440.0200199999999
buy,1003.2434994085354,1002.5258907035567,0.71760870497872231,0.0,0.00049868915695426227,1440.0200199999999,1438.98999
sell,1002.5258907035567,1002.686089916683,0.16019921312631155,0.00049868915695426227,0.00038737940837218706,1438.98999,1439.219971
sell,1002.686089916683,1003.2525432119111,0.56645329522798615,0.00038737940837218706,0.0,1439.219971,1462.2700199999999
buy,1003.2525432119111,997.99081153789575,5.2617316740152891,0.0,0.0036122140440889381,1464.329956,1456.650024
sell,997.99081153789575,998.07301731078849,0.082205772892786466,0.0036122140440889381,0.0035557838788849712,1456.650024,1456.7700199999999
sell,998.07301731078849,1003.320251813229,5.2472345024405147,0.0035557838788849712,0.0,1456.7700199999999,1475.6899410000001
buy,1003.320251813229,1000.8998545571911,2.4203972560379081,0.0,0.001644146405424233,1475.6899410000001,1472.130005
buy,1000.8998545571911,991.2317091777976,9.6681453793935699,0.001644146405424233,0.0082756566865267844,1472.130005,1457.910034
sell,991.2317091777976,992.01299384069785,0.78128466290030341,0.0082756566865267844,0.0077401854712871769,1457.910034,1459.0600589999999
sell,992.01299384069785,1003.502525340041,11.489531499343137,0.0077401854712871769,0.0,1459.0600589999999,1484.400024
buy,1003.502525340041,1002.4952438097548,1.0072815302861202,0.0,0.00067926004085971426,1484.400024,1482.910034
buy,1002.4952438097548,998.62159162221747,3.8736521875372985,0.00067926004085971426,0.0033015891042991927,1482.910034,1477.1800539999999
sell,998.62159162221747,1003.5641366091672,4.9425449869497591,0.0033015891042991927,0.0,1477.1800539999999,1497.0200199999999
buy,1003.5641366091672,1003.2587847676635,0.30535184150365374,0.0,0.00020205383891651367,1511.6999510000001,1511.23999
sell,1003.2587847676635,1003.5689798338265,0.31019506616292125,0.00020205383891651367,0.0,1511.23999,1535.209961
buy,1003.5689798338265,998.01192022769362,5.5570596061328086,0.0,0.0035979667245923008,1553.099976,1544.5
buy,998.01192022769362,996.6743800643867,1.3375401633069777,0.0035979667245923008,0.0044651309501844566,1544.5,1542.4300539999999
sell,996.6743800643867,997.63624001647645,0.96185995208971653,0.0044651309501844566,0.0038421323980070247,1542.4300539999999,1543.920044
buy,997.63624001647645,997.04173433570838,0.59450568076802202,0.0038421323980070247,0.0042274244788677003,1543.920044,1543.0
buy,997.04173433570838,987.85320254825319,9.1885317874552292,0.0042274244788677003,0.010237793278272803,1543.0,1528.780029
buy,987.85320254825319,981.63057332799292,6.2226292202602407,0.010237793278272803,0.014333918823448215,1528.780029,1519.150024
sell,981.63057332799292,986.35064033137235,4.720067003379472,0.014333918823448215,0.011241814037763068,1519.150024,1526.48999
sell,986.35064033137235,996.90453465112432,10.553894319751953,0.011241814037763068,0.0044019602984552569,1526.48999,1543.0
sell,996.90453465112432,1001.701091244836,4.7965565937117018,0.0044019602984552569,0.0013083256904270258,1543.0,1550.459961
buy,1001.701091244836,999.25255075354926,2.4485404912867557,0.0013083256904270258,0.0028914303097900135,1550.459961,1546.670044
buy,999.25255075354926,993.47666998922261,5.7758807643266366,0.0028914303097900135,0.006647538885059279,1546.670044,1537.7299800000001
sell,993.47666998922261,1000.8321753819239,7.355505392701243,0.006647538885059279,0.0018996008361629405,1537.7299800000001,1549.1999510000001
buy,1000.8321753819239,999.79207414202756,1.0401012398963063,0.0018996008361629405,0.0025716788818642955,1549.1999510000001,1547.589966
sell,999.79207414202756,1003.8185773838559,4.0265032418282702,0.0025716788818642955,-4.3368086899420177e-19,1547.589966,1565.709961
buy,1003.8185773838559,978.75053588082119,25.068041503034703,-4.3368086899420177e-19,0.016420724185840237,1565.709961,1526.6099850000001
buy,978.75053588082119,973.37789030334977,5.3726455774713937,0.016420724185840237,0.019959480269073022,1526.6099850000001,1518.2299800000001
buy,973.37789030334977,970.364625877555,3.0132644257947803,0.019959480269073022,0.021950365397256217,1518.2299800000001,1513.530029
sell,970.364625877555,974.83185260217954,4.4672267246245267,0.021950365397256217,0.019012424916355311,1513.530029,1520.530029
buy,974.83185260217954,973.87660036489626,0.95525223728332342,0.019012424916355311,0.019641277489531837,1520.530029,1519.040039
sell,973.87660036489626,979.13721344286205,5.2606130779658162,0.019641277489531837,0.01619686749297989,1519.040039,1527.290039
sell,979.13721344286205,988.24497231144051,9.1077588685784576,0.01619686749297989,0.010288991518174601,1527.290039,1541.630005
