TYPE,cash_old,cash_new,trade,asset_old,asset_new,price_old,price_new
None,1074.2274401795894,1074.2274401795894,0.0,0,0,1645.0699460000001,1664.4499510000001
BUY,1074.2274401795894,0,0.63988576324646607,0,0.00038116117191817396,1664.4499510000001,1678.780029
SELL,0,1061.0969721599424,1061.0969721599424,0.63988576324646607,0,1678.780029,1658.26001
BUY,1061.0969721599424,0,0.63431630803853556,0,0.00037918982826292503,1658.26001,1672.8199460000001
None,0,0,0.0,0.63431630803853556,0.63431630803853556,1672.8199460000001,1697.709961
None,0,0,0.0,0.63431630803853556,0.63431630803853556,1697.709961,1698.280029
SELL,0,1073.681863531262,1073.681863531262,0.63431630803853556,0,1698.280029,1692.660034
None,1073.681863531262,1073.681863531262,0.0,0,0,1692.660034,1696.9000239999998
BUY,1073.681863531262,0,0.62642248192549954,0,0.00036547616122629723,1696.9000239999998,1713.9899899999998
SELL,0,1070.5936439185207,1070.5936439185207,0.62642248192549954,0,1713.9899899999998,1709.0600589999999
BUY,1070.5936439185207,0,0.63099696237609804,0,0.00037190316679870487,1709.0600589999999,1696.6700440000002
None,0,0,0.0,0.63099696237609804,0.63099696237609804,1696.6700440000002,1686.4200440000002
None,0,0,0.0,0.63099696237609804,0.63099696237609804,1686.4200440000002,1686.660034
SELL,0,1070.5494312233609,1070.5494312233609,0.63099696237609804,0,1686.660034,1696.5999760000002
BUY,1070.5494312233609,0,0.62979795563937047,0,0.00037050644590438697,1696.5999760000002,1699.8299559999998
SELL,0,1072.5143976959662,1072.5143976959662,0.62979795563937047,0,1699.8299559999998,1702.9499510000001
BUY,1072.5143976959662,0,0.61425180699156823,0,0.00035179507445583436,1702.9499510000001,1746.0500489999999
None,0,0,0.0,0.61425180699156823,0.61425180699156823,1746.0500489999999,1745.4499510000001
SELL,0,1077.2195124833627,1077.2195124833627,0.61425180699156823,0,1745.4499510000001,1753.709961
None,1077.2195124833627,1077.2195124833627,0.0,0,0,1753.709961,1792.7399899999998
None,1077.2195124833627,1077.2195124833627,0.0,0,0,1792.7399899999998,1776.8599850000001
None,1077.2195124833627,1077.2195124833627,0.0,0,0,1776.8599850000001,1789.869995
None,1077.2195124833627,1077.2195124833627,0.0,0,0,1789.869995,1787.9499510000001
None,1077.2195124833627,1077.2195124833627,0.0,0,0,1787.9499510000001,1804.2399899999998
BUY,1077.2195124833627,0,0.60909410851020618,0,0.00034440114454162632,1804.2399899999998,1768.5600589999999
SELL,0,1085.9721917771838,1085.9721917771838,0.60909410851020618,0,1768.5600589999999,1782.9300539999999
None,1085.9721917771838,1085.9721917771838,0.0,0,0,1782.9300539999999,1778.5
None,1085.9721917771838,1085.9721917771838,0.0,0,0,1778.5,1810.6999510000001
BUY,1085.9721917771838,0,0.59612465640427659,0,0.00032723177321103024,1810.6999510000001,1821.719971
SELL,0,1084.1182524415117,1084.1182524415117,0.59612465640427659,0,1821.719971,1818.6099850000001
None,1084.1182524415117,1084.1182524415117,0.0,0,0,1818.6099850000001,1790.1099850000001
None,1084.1182524415117,1084.1182524415117,0.0,0,0,1790.1099850000001,1795.2600100000002
BUY,1084.1182524415117,0,0.61374447334219007,0,0.00034745497339406183,1795.2600100000002,1766.4000239999998
None,0,0,0.0,0.61374447334219007,0.61374447334219007,1766.4000239999998,1739.219971
SELL,0,1065.1596770675492,1065.1596770675492,0.61374447334219007,0,1739.219971,1735.5100100000002
None,1065.1596770675492,1065.1596770675492,0.0,0,0,1735.5100100000002,1769.7600100000002
BUY,1065.1596770675492,0,0.59886860603270642,0,0.00033670407828329088,1769.7600100000002,1778.619995
None,0,0,0.0,0.59886860603270642,0.59886860603270642,1778.619995,1794.3000489999999
