TYPE,cash_old,cash_new,trade,asset_old,asset_new,price_old_2,price_old,price_new
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1265.6800539999999,1266.780029,1269.5500489999999
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1266.780029,1269.5500489999999,1272.3100589999999
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1269.5500489999999,1272.3100589999999,1265.130005
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1272.3100589999999,1265.130005,1266.5600589999999
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1265.130005,1266.5600589999999,1266.5600589999999
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1266.5600589999999,1266.5600589999999,1278.709961
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1266.5600589999999,1278.709961,1278.48999
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1278.709961,1278.48999,1284.780029
None,1023.3441441492553,1023.3441441492553,0,0.0,0.0,1278.48999,1284.780029,1275.1800539999999
BUY,1023.3441441492553,0.0,1023.3441441492553,0.0,0.81235843497574844,1284.780029,1275.1800539999999,1259.719971
None,0.0,0.0,0,0.81235843497574844,0.81235843497574844,1275.1800539999999,1259.719971,1258.0600589999999
None,0.0,0.0,0,0.81235843497574844,0.81235843497574844,1259.719971,1258.0600589999999,1242.0500489999999
None,0.0,0.0,0,0.81235843497574844,0.81235843497574844,1258.0600589999999,1242.0500489999999,1242.2700199999999
SELL,0.0,1013.2059263155681,1013.2059263155681,0.81235843497574844,0.0,1242.0500489999999,1242.2700199999999,1247.23999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1242.2700199999999,1247.23999,1247.790039
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1247.23999,1247.790039,1252.75
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1247.790039,1252.75,1249.780029
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1252.75,1249.780029,1260.2700199999999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1249.780029,1260.2700199999999,1274.1800539999999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1260.2700199999999,1274.1800539999999,1277.5
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1274.1800539999999,1277.5,1273.3000489999999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1277.5,1273.3000489999999,1273.5200199999999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1273.3000489999999,1273.5200199999999,1278.0500489999999
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1273.5200199999999,1278.0500489999999,1285.339966
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1278.0500489999999,1285.339966,1304.880005
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1285.339966,1304.880005,1309.6999510000001
None,1013.2059263155681,1013.2059263155681,0,0.0,0.0,1304.880005,1309.6999510000001,1303.76001
BUY,1013.2059263155681,0.0,1013.2059263155681,0.0,0.78136665622141244,1309.6999510000001,1303.76001,1296.709961
None,0.0,0.0,0,0.78136665622141244,0.78136665622141244,1303.76001,1296.709961,1301.969971
None,0.0,0.0,0,0.78136665622141244,0.78136665622141244,1296.709961,1301.969971,1301.5200199999999
None,0.0,0.0,0,0.78136665622141244,0.78136665622141244,1301.969971,1301.5200199999999,1302.9799800000001
SELL,0.0,1020.292975020429,1020.292975020429,0.78136665622141244,0.0,1301.5200199999999,1302.9799800000001,1305.780029
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1302.9799800000001,1305.780029,1315.410034
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1305.780029,1315.410034,1310.9300539999999
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1315.410034,1310.9300539999999,1315.3000489999999
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1310.9300539999999,1315.3000489999999,1320.5600589999999
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1315.3000489999999,1320.5600589999999,1327.280029
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1320.5600589999999,1327.280029,1316.420044
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1327.280029,1316.420044,1318.4399410000001
None,1020.292975020429,1020.292975020429,0,0.0,0.0,1316.420044,1318.4399410000001,1313.839966
BUY,1020.292975020429,0.0,1020.292975020429,0.0,0.78103173873226583,1318.4399410000001,1313.839966,1306.339966
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1313.839966,1306.339966,1290.099976
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1306.339966,1290.099976,1300.959961
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1290.099976,1300.959961,1298.3900149999999
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1300.959961,1298.3900149999999,1304.7700199999999
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1298.3900149999999,1304.7700199999999,1297.380005
None,0.0,0.0,0,0.78103173873226583,0.78103173873226583,1304.7700199999999,1297.380005,1299.7299800000001
SELL,0.0,1034.4609016954767,1034.4609016954767,0.78103173873226583,1.1102230246251565e-16,1297.380005,1299.7299800000001,1324.4799800000001
None,1034.4609016954767,1034.4609016954767,0,1.1102230246251565e-16,1.1102230246251565e-16,1299.7299800000001,1324.4799800000001,1320.5600589999999
None,1034.4609016954767,1034.4609016954767,0,1.1102230246251565e-16,1.1102230246251565e-16,1324.4799800000001,1320.5600589999999,1323.030029
SELL,1034.4609016954767,1034.4609016954769,1.4697244077321868e-13,1.1102230246251565e-16,0.0,1320.5600589999999,1323.030029,1323.8100589999999
None,1034.4609016954769,1034.4609016954769,0,0.0,0.0,1323.030029,1323.8100589999999,1332.209961
None,1034.4609016954769,1034.4609016954769,0,0.0,0.0,1323.8100589999999,1332.209961,1335.459961
None,1034.4609016954769,1034.4609016954769,0,0.0,0.0,1332.209961,1335.459961,1337.1400149999999
None,1034.4609016954769,1034.4609016954769,0,0.0,0.0,1335.459961,1337.1400149999999,1334.01001
BUY,1034.4609016954769,0.0,1034.4609016954769,0.0,0.7799070333739484,1337.1400149999999,1334.01001,1326.3900149999999
None,0.0,0.0,0,0.7799070333739484,0.7799070333739484,1334.01001,1326.3900149999999,1334.4499510000001
None,0.0,0.0,0,0.7799070333739484,0.7799070333739484,1326.3900149999999,1334.4499510000001,1328.410034
None,0.0,0.0,0,0.7799070333739484,0.7799070333739484,1334.4499510000001,1328.410034,1321.910034
None,0.0,0.0,0,0.7799070333739484,0.7799070333739484,1328.410034,1321.910034,1332.8900149999999
SELL,0.0,1043.2816003288863,1043.2816003288863,0.7799070333739484,-1.1102230246251565e-16,1321.910034,1332.8900149999999,1337.6999510000001
SELL,1043.2816003288863,1043.281600328886,-1.4861445141178819e-13,-1.1102230246251565e-16,0.0,1332.8900149999999,1337.6999510000001,1338.599976
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1337.6999510000001,1338.599976,1335.459961
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1338.599976,1335.459961,1347.8900149999999
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1335.459961,1347.8900149999999,1357.969971
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1347.8900149999999,1357.969971,1350.920044
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1357.969971,1350.920044,1359.540039
None,1043.281600328886,1043.281600328886,0,0.0,0.0,1350.920044,1359.540039,1357.6400149999999
BUY,1043.281600328886,0.0,1043.281600328886,0.0,0.77176641302747262,1359.540039,1357.6400149999999,1351.8100589999999
None,0.0,0.0,0,0.77176641302747262,0.77176641302747262,1357.6400149999999,1351.8100589999999,1348.900024
None,0.0,0.0,0,0.77176641302747262,0.77176641302747262,1351.8100589999999,1348.900024,1353.6099850000001
SELL,0.0,1047.3487298336004,1047.3487298336004,0.77176641302747262,0.0,1348.900024,1353.6099850000001,1357.079956
None,1047.3487298336004,1047.3487298336004,0,0.0,0.0,1353.6099850000001,1357.079956,1343.8599850000001
None,1047.3487298336004,1047.3487298336004,0,0.0,0.0,1357.079956,1343.8599850000001,1346.099976
None,1047.3487298336004,1047.3487298336004,0,0.0,0.0,1343.8599850000001,1346.099976,1347.4499510000001
None,1047.3487298336004,1047.3487298336004,0,0.0,0.0,1346.099976,1347.4499510000001,1355.619995
None,1047.3487298336004,1047.3487298336004,0,0.0,0.0,1347.4499510000001,1355.619995,1353.0500489999999
BUY,1047.3487298336004,0.0,1047.3487298336004,0.0,0.77760523737611964,1355.619995,1353.0500489999999,1346.8900149999999
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1353.0500489999999,1346.8900149999999,1325.160034
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1346.8900149999999,1325.160034,1325.040039
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1325.160034,1325.040039,1329.8599850000001
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1325.040039,1329.8599850000001,1320.790039
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1329.8599850000001,1320.790039,1314.290039
None,0.0,0.0,0,0.77760523737611964,0.77760523737611964,1320.790039,1314.290039,1315.3000489999999
SELL,0.0,1024.0905299674973,1024.0905299674973,0.77760523737611964,0.0,1314.290039,1315.3000489999999,1316.9799800000001
None,1024.0905299674973,1024.0905299674973,0,0.0,0.0,1315.3000489999999,1316.9799800000001,1317.76001
None,1024.0905299674973,1024.0905299674973,0,0.0,0.0,1316.9799800000001,1317.76001,1312.719971
BUY,1024.0905299674973,0.0,1024.0905299674973,0.0,0.78025945140380748,1317.76001,1312.719971,1312.5
None,0.0,0.0,0,0.78025945140380748,0.78025945140380748,1312.719971,1312.5,1323.6999510000001
SELL,0.0,1037.3783710524283,1037.3783710524283,0.78025945140380748,0.0,1312.5,1323.6999510000001,1329.530029
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1323.6999510000001,1329.530029,1318.099976
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1329.530029,1318.099976,1318.3199460000001
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1318.099976,1318.3199460000001,1317.650024
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1318.3199460000001,1317.650024,1322.469971
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1317.650024,1322.469971,1331.089966
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1322.469971,1331.089966,1335.130005
None,1037.3783710524283,1037.3783710524283,0,0.0,0.0,1331.089966,1335.130005,1334.01001
BUY,1037.3783710524283,0.0,1037.3783710524283,0.0,0.78045908944508646,1335.130005,1334.01001,1329.1899410000001
None,0.0,0.0,0,0.78045908944508646,0.78045908944508646,1334.01001,1329.1899410000001,1326.719971
None,0.0,0.0,0,0.78045908944508646,0.78045908944508646,1329.1899410000001,1326.719971,1325.829956
None,0.0,0.0,0,0.78045908944508646,0.78045908944508646,1326.719971,1325.829956,1335.6899410000001
SELL,0.0,1045.2454603303026,1045.2454603303026,0.78045908944508646,0.0,1325.829956,1335.6899410000001,1339.2700199999999
None,1045.2454603303026,1045.2454603303026,0,0.0,0.0,1335.6899410000001,1339.2700199999999,1333.4499510000001
BUY,1045.2454603303026,0.0,1045.2454603303026,0.0,0.79218873694100378,1339.2700199999999,1333.4499510000001,1319.4399410000001
None,0.0,0.0,0,0.79218873694100378,0.79218873694100378,1333.4499510000001,1319.4399410000001,1312.3900149999999
None,0.0,0.0,0,0.79218873694100378,0.79218873694100378,1319.4399410000001,1312.3900149999999,1307.6800539999999
None,0.0,0.0,0,0.79218873694100378,0.79218873694100378,1312.3900149999999,1307.6800539999999,1309.1400149999999
None,0.0,0.0,0,0.79218873694100378,0.79218873694100378,1307.6800539999999,1309.1400149999999,1298.160034
None,0.0,0.0,0,0.79218873694100378,0.79218873694100378,1309.1400149999999,1298.160034,1300.400024
SELL,0.0,1035.2243504424951,1035.2243504424951,0.79218873694100378,0.0,1298.160034,1300.400024,1306.790039
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1300.400024,1306.790039,1297.9399410000001
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1306.790039,1297.9399410000001,1316.3100589999999
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1297.9399410000001,1316.3100589999999,1321.119995
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1316.3100589999999,1321.119995,1312.0500489999999
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1321.119995,1312.0500489999999,1320.790039
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1312.0500489999999,1320.790039,1328.630005
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1320.790039,1328.630005,1340.9499510000001
None,1035.2243504424951,1035.2243504424951,0,0.0,0.0,1328.630005,1340.9499510000001,1333.670044
BUY,1035.2243504424951,0.0,1035.2243504424951,0.0,0.77654834341556223,1340.9499510000001,1333.670044,1333.1099850000001
None,0.0,0.0,0,0.77654834341556223,0.77654834341556223,1333.670044,1333.1099850000001,1328.73999
None,0.0,0.0,0,0.77654834341556223,0.77654834341556223,1333.1099850000001,1328.73999,1324.369995
None,0.0,0.0,0,0.77654834341556223,0.77654834341556223,1328.73999,1324.369995,1325.48999
SELL,0.0,1030.2621956563928,1030.2621956563928,0.77654834341556223,0.0,1324.369995,1325.48999,1326.719971
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1325.48999,1326.719971,1328.0699460000001
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1326.719971,1328.0699460000001,1339.9399410000001
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1328.0699460000001,1339.9399410000001,1354.7299800000001
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1339.9399410000001,1354.7299800000001,1350.8100589999999
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1354.7299800000001,1350.8100589999999,1368.5
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1350.8100589999999,1368.5,1369.290039
None,1030.2621956563928,1030.2621956563928,0,0.0,0.0,1368.5,1369.290039,1368.839966
BUY,1030.2621956563928,0.0,1030.2621956563928,0.0,0.75524666407237739,1369.290039,1368.839966,1364.1400149999999
None,0.0,0.0,0,0.75524666407237739,0.75524666407237739,1368.839966,1364.1400149999999,1364.3599850000001
SELL,0.0,1032.5430549315781,1032.5430549315781,0.75524666407237739,0.0,1364.1400149999999,1364.3599850000001,1367.160034
None,1032.5430549315781,1032.5430549315781,0,0.0,0.0,1364.3599850000001,1367.160034,1362.339966
BUY,1032.5430549315781,0.0,1032.5430549315781,0.0,0.76117052436246257,1367.160034,1362.339966,1356.5200199999999
None,0.0,0.0,0,0.76117052436246257,0.76117052436246257,1362.339966,1356.5200199999999,1359.98999
SELL,0.0,1041.836916587223,1041.836916587223,0.76117052436246257,0.0,1356.5200199999999,1359.98999,1368.7299800000001
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1359.98999,1368.7299800000001,1375.5699460000001
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1368.7299800000001,1375.5699460000001,1374.3100589999999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1375.5699460000001,1374.3100589999999,1390.25
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1374.3100589999999,1390.25,1389.6800539999999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1390.25,1389.6800539999999,1396.670044
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1389.6800539999999,1396.670044,1403.4399410000001
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1396.670044,1403.4399410000001,1399.540039
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1403.4399410000001,1399.540039,1404.3599850000001
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1399.540039,1404.3599850000001,1431.880005
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1404.3599850000001,1431.880005,1433.599976
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1431.880005,1433.599976,1427.75
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1433.599976,1427.75,1439.219971
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1427.75,1439.219971,1435.089966
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1439.219971,1435.089966,1440.0200199999999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1435.089966,1440.0200199999999,1438.98999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1440.0200199999999,1438.98999,1439.219971
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1438.98999,1439.219971,1462.2700199999999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1439.219971,1462.2700199999999,1464.329956
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1462.2700199999999,1464.329956,1456.650024
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1464.329956,1456.650024,1456.7700199999999
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1456.650024,1456.7700199999999,1475.6899410000001
None,1041.836916587223,1041.836916587223,0,0.0,0.0,1456.7700199999999,1475.6899410000001,1472.130005
BUY,1041.836916587223,0.0,1041.836916587223,0.0,0.71460988146763993,1475.6899410000001,1472.130005,1457.910034
None,0.0,0.0,0,0.71460988146763993,0.71460988146763993,1472.130005,1457.910034,1459.0600589999999
SELL,0.0,1060.766925201202,1060.766925201202,0.71460988146763993,0.0,1457.910034,1459.0600589999999,1484.400024
None,1060.766925201202,1060.766925201202,0,0.0,0.0,1459.0600589999999,1484.400024,1482.910034
BUY,1060.766925201202,0.0,1060.766925201202,0.0,0.71810265940755924,1484.400024,1482.910034,1477.1800539999999
None,0.0,0.0,0,0.71810265940755924,0.71810265940755924,1482.910034,1477.1800539999999,1497.0200199999999
SELL,0.0,1076.5794717967826,1076.5794717967826,0.71810265940755924,-1.1102230246251565e-16,1477.1800539999999,1497.0200199999999,1499.1999510000001
SELL,1076.5794717967826,1076.5794717967824,-1.678324091924921e-13,-1.1102230246251565e-16,0.0,1497.0200199999999,1499.1999510000001,1511.6999510000001
None,1076.5794717967824,1076.5794717967824,0,0.0,0.0,1499.1999510000001,1511.6999510000001,1511.23999
None,1076.5794717967824,1076.5794717967824,0,0.0,0.0,1511.6999510000001,1511.23999,1535.209961
None,1076.5794717967824,1076.5794717967824,0,0.0,0.0,1511.23999,1535.209961,1553.099976
None,1076.5794717967824,1076.5794717967824,0,0.0,0.0,1535.209961,1553.099976,1544.5
BUY,1076.5794717967824,0.0,1076.5794717967824,0.0,0.69797620255445469,1553.099976,1544.5,1542.4300539999999
None,0.0,0.0,0,0.69797620255445469,0.69797620255445469,1544.5,1542.4300539999999,1543.920044
None,0.0,0.0,0,0.69797620255445469,0.69797620255445469,1542.4300539999999,1543.920044,1543.0
None,0.0,0.0,0,0.69797620255445469,0.69797620255445469,1543.920044,1543.0,1528.780029
None,0.0,0.0,0,0.69797620255445469,0.69797620255445469,1543.0,1528.780029,1519.150024
None,0.0,0.0,0,0.69797620255445469,0.69797620255445469,1528.780029,1519.150024,1526.48999
SELL,0.0,1076.9772805415237,1076.9772805415237,0.69797620255445469,0.0,1519.150024,1526.48999,1543.0
None,1076.9772805415237,1076.9772805415237,0,0.0,0.0,1526.48999,1543.0,1550.459961
None,1076.9772805415237,1076.9772805415237,0,0.0,0.0,1543.0,1550.459961,1546.670044
BUY,1076.9772805415237,0.0,1076.9772805415237,0.0,0.70036826656753071,1550.459961,1546.670044,1537.7299800000001
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1546.670044,1537.7299800000001,1549.1999510000001
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1537.7299800000001,1549.1999510000001,1547.589966
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1549.1999510000001,1547.589966,1565.709961
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1547.589966,1565.709961,1526.6099850000001
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1565.709961,1526.6099850000001,1518.2299800000001
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1526.6099850000001,1518.2299800000001,1513.530029
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1518.2299800000001,1513.530029,1520.530029
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1513.530029,1520.530029,1519.040039
None,0.0,0.0,0,0.70036826656753071,0.70036826656753071,1520.530029,1519.040039,1527.290039
SELL,0.0,1079.7087342903437,1079.7087342903437,0.70036826656753071,0.0,1519.040039,1527.290039,1541.630005
None,1079.7087342903437,1079.7087342903437,0,0.0,0.0,1527.290039,1541.630005,1536.6999510000001
BUY,1079.7087342903437,0.0,1079.7087342903437,0.0,0.70609348502735303,1541.630005,1536.6999510000001,1529.130005
None,0.0,0.0,0,0.70609348502735303,0.70609348502735303,1536.6999510000001,1529.130005,1514.4499510000001
None,0.0,0.0,0,0.70609348502735303,0.70609348502735303,1529.130005,1514.4499510000001,1502.290039
None,0.0,0.0,0,0.70609348502735303,0.70609348502735303,1514.4499510000001,1502.290039,1511.23999
SELL,0.0,1080.2736436769464,1080.2736436769464,0.70609348502735303,-1.1102230246251565e-16,1502.290039,1511.23999,1529.9300539999999
SELL,1080.2736436769464,1080.2736436769462,-1.7070900082405416e-13,-1.1102230246251565e-16,0.0,1511.23999,1529.9300539999999,1537.6099850000001
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1529.9300539999999,1537.6099850000001,1556.420044
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1537.6099850000001,1556.420044,1558.9399410000001
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1556.420044,1558.9399410000001,1552.1800539999999
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1558.9399410000001,1552.1800539999999,1570.98999
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1552.1800539999999,1570.98999,1594.2700199999999
None,1080.2736436769462,1080.2736436769462,0,0.0,0.0,1570.98999,1594.2700199999999,1593.2299800000001
BUY,1080.2736436769462,0.0,1080.2736436769462,0.0,0.67808680266858756,1594.2700199999999,1593.2299800000001,1593.119995
None,0.0,0.0,0,0.67808680266858756,0.67808680266858756,1593.2299800000001,1593.119995,1600.6899410000001
SELL,0.0,1094.0388389973718,1094.0388389973718,0.67808680266858756,0.0,1593.119995,1600.6899410000001,1613.420044
None,1094.0388389973718,1094.0388389973718,0,0.0,0.0,1600.6899410000001,1613.420044,1626.380005
